customer_id,age,gender,income,city,location,education,banking_type,transactions_per_month,internet_usage_score,credit_score,satisfaction_score,age_group,income_level
11533.0,40.0,male,73465.0,Nagpur,Urban,Post-Graduate,Online,23.0,1.0,624.0,0.0,36-50,Medium
11534.0,44.0,F,93723.0,Chennai,Urban,Graduate,Online,18.0,15.0,866.0,4.0,36-50,Medium
11535.0,62.0,M,81320.0,Chennai,Rural,Non-Graduate,Online,21.0,1.0,557.0,7.0,51-65,Medium
11536.0,54.0,F,123144.0,Jaipur,Urban,Non-Graduate,Online,31.0,3.0,678.0,3.0,51-65,High
11537.0,23.0,Female,52624.0,Chennai,Urban,Non-Graduate,Online,5.0,9.0,417.0,6.0,18-25,Low
11538.0,18.0,M,96455.0,Pune,Urban,Non-Graduate,Online,8.0,6.0,457.0,8.0,,Medium
11539.0,23.0,Female,23726.0,Chennai,Urban,Graduate,Online,43.0,2.0,597.0,1.0,18-25,Low
11540.0,67.0,male,146440.0,Chennai,Rural,Non-Graduate,Online,15.0,8.0,473.0,6.0,65+,High
11541.0,39.0,Male,117252.0,Chennai,Urban,Non-Graduate,Online,58.0,15.0,634.0,9.0,36-50,High
11542.0,58.0,female,118563.0,Patna,Urban,Graduate,Online,37.0,5.0,446.0,7.0,51-65,High
11543.0,41.0,Female,70393.0,Delhi,Rural,Non-Graduate,Online,14.0,3.0,868.0,5.0,36-50,Medium
11544.0,42.0,male,21843.0,Bhopal,Urban,Non-Graduate,Online,28.0,1.0,875.0,7.0,36-50,Low
11545.0,32.0,male,74929.0,Kolkata,Urban,Post-Graduate,Offline,10.0,5.0,818.0,6.0,26-35,Medium
11546.0,43.0,male,78856.0,Chennai,Rural,Post-Graduate,Online,6.0,6.0,545.0,0.0,36-50,Medium
11547.0,25.0,M,85460.0,Chennai,Urban,Non-Graduate,Online,46.0,4.0,463.0,9.0,18-25,Medium
11548.0,68.0,Female,33754.0,Pune,Urban,Non-Graduate,Online,20.0,6.0,313.0,6.0,65+,Low
11549.0,41.0,female,147074.0,Chennai,Urban,Graduate,Offline,4.0,8.0,899.0,6.0,36-50,High
11550.0,65.0,M,48853.0,Jaipur,Rural,Non-Graduate,Online,46.0,4.0,886.0,8.0,51-65,Low
11551.0,55.0,Male,79560.0,Chennai,Urban,Graduate,Offline,3.0,4.0,466.0,3.0,51-65,Medium
11552.0,23.0,Female,87816.0,Unknown,Rural,Post-Graduate,Online,31.0,15.0,838.0,3.0,18-25,Medium
11553.0,43.0,Female,111067.0,Kolkata,Rural,Non-Graduate,Offline,50.0,6.0,541.0,8.0,36-50,High
11554.0,52.0,female,115324.0,Pune,Urban,Graduate,Online,20.0,2.0,755.0,8.0,51-65,High
11555.0,59.0,Female,93332.0,Mumbai,Urban,Non-Graduate,Offline,43.0,3.0,458.0,6.0,51-65,Medium
11556.0,18.0,Female,24567.0,Patna,Urban,Non-Graduate,Online,25.0,2.0,615.0,2.0,,Low
11557.0,63.0,male,115747.0,Mumbai,Rural,Non-Graduate,Online,25.0,9.0,435.0,7.0,51-65,High
11558.0,53.0,F,94836.0,Indore,Urban,Non-Graduate,Online,12.0,4.0,726.0,8.0,51-65,Medium
11559.0,29.0,Male,82118.0,Delhi,Urban,Non-Graduate,Online,48.0,3.0,843.0,7.0,26-35,Medium
11560.0,55.0,Female,78886.0,Bangalore,Urban,Non-Graduate,Online,20.0,15.0,895.0,3.0,51-65,Medium
11561.0,28.0,Male,77724.0,Patna,Rural,Non-Graduate,Online,41.0,2.0,472.0,5.0,26-35,Medium
11562.0,29.0,M,52150.0,Kolkata,Urban,Post-Graduate,Online,53.0,1.0,769.0,7.0,26-35,Low
11563.0,59.0,Female,86791.0,Delhi,Urban,Non-Graduate,Offline,43.0,2.0,897.0,2.0,51-65,Medium
11564.0,67.0,F,145178.0,Delhi,Urban,Non-Graduate,Online,28.0,4.0,660.0,1.0,65+,High
11565.0,56.0,M,117364.0,Bangalore,Rural,Non-Graduate,Offline,31.0,15.0,528.0,6.0,51-65,High
11566.0,24.0,female,26462.0,Patna,Urban,Graduate,Online,57.0,4.0,330.0,5.0,18-25,Low
11567.0,28.0,male,128736.0,Bhopal,Urban,Non-Graduate,Online,9.0,7.0,433.0,4.0,26-35,High
11568.0,53.0,Female,103578.0,Mumbai,Urban,Graduate,Online,57.0,3.0,588.0,1.0,51-65,Medium
11569.0,69.0,male,47560.0,Unknown,Rural,Non-Graduate,Online,9.0,7.0,369.0,2.0,65+,Low
11570.0,48.0,Male,104568.0,Ahmedabad,Urban,Non-Graduate,Online,39.0,4.0,346.0,2.0,36-50,Medium
11571.0,50.0,male,133246.0,Lucknow,Rural,Non-Graduate,Online,9.0,9.0,501.0,3.0,36-50,High
11572.0,30.0,male,97686.0,Chennai,Rural,Non-Graduate,Online,33.0,7.0,547.0,8.0,26-35,Medium
11573.0,35.0,female,23371.0,Unknown,Rural,Post-Graduate,Online,36.0,2.0,490.0,3.0,26-35,Low
11574.0,58.0,Female,105349.0,Nagpur,Urban,Non-Graduate,Online,38.0,9.0,775.0,3.0,51-65,Medium
11575.0,-5.0,Female,144460.0,Surat,Urban,Graduate,Online,22.0,9.0,725.0,0.0,,High
11576.0,41.0,M,74012.0,Chennai,Urban,Graduate,Online,43.0,2.0,421.0,0.0,36-50,Medium
11577.0,26.0,Female,93156.0,Hyderabad,Urban,Non-Graduate,Offline,49.0,8.0,637.0,4.0,26-35,Medium
11578.0,48.0,M,22932.0,Pune,Rural,Non-Graduate,Online,1.0,7.0,305.0,0.0,36-50,Low
11579.0,93.5,Female,41470.0,Mumbai,Urban,Non-Graduate,Online,14.0,1.0,802.0,7.0,65+,Low
11580.0,58.0,Male,29778.0,Patna,Urban,Post-Graduate,Online,17.0,1.0,517.0,2.0,51-65,Low
11581.0,27.0,Female,43033.0,Jaipur,Urban,Non-Graduate,Online,24.0,8.0,346.0,8.0,26-35,Low
11582.0,19.0,M,30304.0,Mumbai,Rural,Non-Graduate,Online,49.0,5.0,842.0,3.0,18-25,Low
11583.0,55.0,F,146517.0,Nagpur,Urban,Graduate,Online,9.0,5.0,520.0,1.0,51-65,High
11584.0,32.0,Female,93655.0,Nagpur,Urban,Non-Graduate,Offline,10.0,9.0,894.0,9.0,26-35,Medium
11585.0,20.0,male,132861.0,Surat,Urban,Graduate,Offline,18.0,3.0,454.0,0.0,18-25,High
11586.0,60.0,female,147441.0,Ahmedabad,Urban,Non-Graduate,Online,9.0,3.0,614.0,2.0,51-65,High
11587.0,48.0,F,34407.0,Chennai,Rural,Graduate,Online,57.0,8.0,893.0,5.0,36-50,Low
11588.0,23.0,F,90519.0,Chennai,Rural,Non-Graduate,Online,-10.0,5.0,386.0,3.0,18-25,Medium
11589.0,20.0,male,22521.0,Jaipur,Urban,Post-Graduate,Offline,13.0,1.0,451.0,9.0,18-25,Low
11590.0,-5.0,Female,146631.0,Chennai,Rural,Non-Graduate,Online,43.0,9.0,475.0,2.0,,High
11591.0,28.0,Female,104622.0,Kolkata,Rural,Graduate,Online,34.0,2.0,502.0,5.0,26-35,Medium
11592.0,32.0,Male,134706.0,Pune,Urban,Non-Graduate,Online,4.0,7.0,804.0,0.0,26-35,High
11593.0,62.0,F,137257.0,Nagpur,Urban,Post-Graduate,Online,43.0,15.0,825.0,5.0,51-65,High
11594.0,69.0,Male,134647.0,Chennai,Urban,Non-Graduate,Online,31.0,8.0,632.0,4.0,65+,High
11595.0,45.0,female,20783.0,Mumbai,Rural,Non-Graduate,Offline,31.0,4.0,833.0,4.0,36-50,Low
11596.0,27.0,female,62666.0,Jaipur,Urban,Non-Graduate,Online,27.0,3.0,575.0,5.0,26-35,Low
11597.0,55.0,female,36798.0,Kolkata,Urban,Non-Graduate,Online,41.0,1.0,832.0,7.0,51-65,Low
11598.0,64.0,M,94091.0,Hyderabad,Urban,Non-Graduate,Online,25.0,5.0,644.0,3.0,51-65,Medium
11599.0,67.0,F,96303.0,Mumbai,Urban,Non-Graduate,Online,24.0,7.0,391.0,6.0,65+,Medium
11600.0,67.0,female,21103.0,Jaipur,Urban,Non-Graduate,Online,12.0,7.0,400.0,7.0,65+,Low
11601.0,24.0,M,74043.0,Delhi,Urban,Non-Graduate,Offline,21.0,9.0,399.0,0.0,18-25,Medium
11602.0,32.0,female,90845.0,Chennai,Urban,Post-Graduate,Online,17.0,15.0,335.0,2.0,26-35,Medium
11603.0,35.0,Female,53939.0,Delhi,Urban,Non-Graduate,Offline,2.0,15.0,685.0,0.0,26-35,Low
11604.0,35.0,F,79042.0,Bangalore,Urban,Non-Graduate,Online,28.0,6.0,595.0,8.0,26-35,Medium
11605.0,69.0,M,94170.0,Surat,Urban,Post-Graduate,Online,14.0,4.0,456.0,6.0,65+,Medium
11606.0,58.0,female,124712.0,Patna,Urban,Post-Graduate,Online,52.0,1.0,409.0,8.0,51-65,High
11607.0,41.0,Female,32135.0,Chennai,Rural,Post-Graduate,Online,9.0,6.0,699.0,4.0,36-50,Low
11608.0,19.0,M,139433.0,Lucknow,Urban,Non-Graduate,Online,4.0,2.0,628.0,8.0,18-25,High
11609.0,57.0,female,81948.0,Bangalore,Urban,Non-Graduate,Offline,5.0,5.0,803.0,5.0,51-65,Medium
11610.0,37.0,Female,117580.0,Hyderabad,Urban,Post-Graduate,Online,49.0,9.0,659.0,6.0,36-50,High
11611.0,51.0,Male,106481.0,Ahmedabad,Rural,Post-Graduate,Offline,13.0,7.0,408.0,8.0,51-65,Medium
11612.0,60.0,female,79756.0,Indore,Rural,Graduate,Online,21.0,1.0,810.0,3.0,51-65,Medium
11613.0,43.0,Male,142860.0,Chennai,Rural,Non-Graduate,Online,14.0,4.0,432.0,5.0,36-50,High
11614.0,24.0,F,132014.0,Mumbai,Urban,Non-Graduate,Online,18.0,5.0,484.0,1.0,18-25,High
11615.0,55.0,Female,59404.0,Kolkata,Rural,Non-Graduate,Online,9.0,3.0,536.0,6.0,51-65,Low
11616.0,47.0,Female,22589.0,Lucknow,Urban,Non-Graduate,Online,26.0,9.0,793.0,5.0,36-50,Low
11617.0,59.0,F,95567.0,Bhopal,Rural,Non-Graduate,Online,42.0,9.0,348.0,6.0,51-65,Medium
11618.0,22.0,Female,29695.0,Bhopal,Urban,Post-Graduate,Offline,44.0,9.0,304.0,3.0,18-25,Low
11619.0,28.0,Male,101063.0,Mumbai,Rural,Non-Graduate,Offline,27.0,2.0,523.0,0.0,26-35,Medium
11620.0,18.0,Female,25722.0,Jaipur,Urban,Graduate,Online,41.0,3.0,446.0,0.0,,Low
11621.0,51.0,male,131706.0,Chennai,Rural,Graduate,Online,21.0,5.0,578.0,5.0,51-65,High
11622.0,-5.0,Female,69874.0,Bhopal,Urban,Non-Graduate,Online,56.0,7.0,383.0,8.0,,Medium
11623.0,18.0,Female,20841.0,Delhi,Rural,Non-Graduate,Offline,30.0,6.0,633.0,6.0,,Low
11624.0,36.0,Female,38731.0,Jaipur,Rural,Non-Graduate,Online,44.0,8.0,621.0,4.0,36-50,Low
11625.0,19.0,male,145101.0,Bhopal,Rural,Non-Graduate,Online,10.0,1.0,709.0,2.0,18-25,High
11626.0,38.0,M,20645.0,Hyderabad,Rural,Non-Graduate,Online,32.0,8.0,720.0,1.0,36-50,Low
11627.0,37.0,M,52116.0,Bhopal,Urban,Graduate,Online,6.0,1.0,664.0,3.0,36-50,Low
11628.0,40.0,M,60983.0,Unknown,Rural,Graduate,Online,26.0,6.0,407.0,1.0,36-50,Low
11629.0,38.0,Male,137960.0,Bangalore,Urban,Non-Graduate,Online,24.0,8.0,579.0,7.0,36-50,High
11630.0,41.0,Female,49402.0,Mumbai,Rural,Graduate,Online,41.0,5.0,598.0,3.0,36-50,Low
11631.0,21.0,female,69158.0,Unknown,Urban,Non-Graduate,Online,52.0,7.0,680.0,8.0,18-25,Medium
11632.0,29.0,male,117285.0,Pune,Urban,Non-Graduate,Online,46.0,3.0,703.0,2.0,26-35,High
11633.0,39.0,female,56469.0,Hyderabad,Rural,Post-Graduate,Online,14.0,7.0,842.0,7.0,36-50,Low
11634.0,37.0,Male,80576.0,Chennai,Urban,Graduate,Offline,45.0,3.0,871.0,1.0,36-50,Medium
11635.0,35.0,male,33908.0,Chennai,Urban,Non-Graduate,Offline,26.0,15.0,1000.0,4.0,26-35,Low
11636.0,18.0,female,80269.0,Jaipur,Urban,Non-Graduate,Online,36.0,3.0,364.0,5.0,,Medium
11637.0,47.0,Female,62231.0,Pune,Urban,Non-Graduate,Online,7.0,5.0,341.0,0.0,36-50,Low
11638.0,50.0,Male,65221.0,Kolkata,Urban,Non-Graduate,Online,37.0,2.0,664.0,8.0,36-50,Medium
11639.0,41.0,Male,32715.0,Bhopal,Urban,Non-Graduate,Offline,36.0,1.0,798.0,8.0,36-50,Low
11640.0,31.0,Male,145072.0,Mumbai,Urban,Non-Graduate,Offline,50.0,4.0,379.0,3.0,26-35,High
11641.0,53.0,male,58398.0,Chennai,Urban,Non-Graduate,Offline,2.0,4.0,596.0,2.0,51-65,Low
11642.0,22.0,female,134206.0,Chennai,Urban,Graduate,Online,29.0,4.0,336.0,8.0,18-25,High
11643.0,28.0,female,82372.0,Ahmedabad,Urban,Post-Graduate,Online,20.0,5.0,549.0,0.0,26-35,Medium
11644.0,41.0,F,55324.0,Kolkata,Urban,Non-Graduate,Online,42.0,5.0,342.0,3.0,36-50,Low
11645.0,48.0,Male,39338.0,Bhopal,Urban,Non-Graduate,Online,56.0,9.0,542.0,8.0,36-50,Low
11646.0,93.5,M,27387.0,Ahmedabad,Urban,Post-Graduate,Online,40.0,3.0,435.0,8.0,65+,Low
11647.0,30.0,Female,108708.0,Delhi,Rural,Post-Graduate,Offline,55.0,6.0,635.0,5.0,26-35,High
11648.0,33.0,Female,46175.0,Hyderabad,Rural,Graduate,Online,52.0,7.0,308.0,0.0,26-35,Low
11649.0,41.0,Female,50795.0,Chennai,Urban,Non-Graduate,Online,55.0,7.0,430.0,9.0,36-50,Low
11650.0,30.0,F,128162.0,Pune,Rural,Non-Graduate,Online,9.0,5.0,665.0,7.0,26-35,High
11651.0,41.0,F,147799.0,Ahmedabad,Urban,Post-Graduate,Offline,31.0,2.0,730.0,5.0,36-50,High
11652.0,43.0,male,131934.0,Chennai,Rural,Post-Graduate,Offline,56.0,2.0,474.0,7.0,36-50,High
11653.0,43.0,F,143941.0,Hyderabad,Rural,Non-Graduate,Online,21.0,9.0,549.0,5.0,36-50,High
11654.0,19.0,female,57429.0,Unknown,Urban,Non-Graduate,Online,35.0,1.0,476.0,5.0,18-25,Low
11655.0,33.0,male,83105.0,Unknown,Rural,Non-Graduate,Offline,29.0,1.0,340.0,4.0,26-35,Medium
11656.0,55.0,male,23801.0,Unknown,Rural,Post-Graduate,Online,18.0,8.0,408.0,4.0,51-65,Low
11657.0,63.0,Female,140321.0,Chennai,Urban,Non-Graduate,Offline,52.0,7.0,558.0,6.0,51-65,High
11658.0,18.0,Female,27413.0,Indore,Urban,Non-Graduate,Online,30.0,9.0,398.0,3.0,,Low
11659.0,66.0,M,135851.0,Pune,Rural,Non-Graduate,Offline,13.0,6.0,635.0,2.0,65+,High
11660.0,28.0,Male,130375.0,Bhopal,Urban,Non-Graduate,Online,11.0,3.0,878.0,1.0,26-35,High
11661.0,68.0,F,37665.0,Unknown,Rural,Non-Graduate,Online,25.0,2.0,411.0,9.0,65+,Low
11662.0,52.0,Male,96392.0,Unknown,Urban,Non-Graduate,Online,26.0,7.0,541.0,7.0,51-65,Medium
11663.0,60.0,Male,116636.0,Pune,Urban,Non-Graduate,Online,20.0,15.0,433.0,3.0,51-65,High
11664.0,46.0,Male,129391.0,Chennai,Urban,Non-Graduate,Online,25.0,1.0,315.0,4.0,36-50,High
11665.0,54.0,male,28187.0,Chennai,Urban,Non-Graduate,Online,10.0,8.0,589.0,3.0,51-65,Low
11666.0,34.0,Male,84989.0,Delhi,Rural,Non-Graduate,Online,53.0,8.0,395.0,4.0,26-35,Medium
11667.0,43.0,F,45784.0,Nagpur,Urban,Non-Graduate,Online,13.0,9.0,808.0,5.0,36-50,Low
11668.0,56.0,male,69454.0,Kolkata,Urban,Non-Graduate,Online,32.0,9.0,652.0,5.0,51-65,Medium
11669.0,59.0,F,33805.0,Mumbai,Urban,Non-Graduate,Online,35.0,9.0,445.0,5.0,51-65,Low
11670.0,45.0,male,61715.0,Delhi,Urban,Post-Graduate,Online,54.0,7.0,608.0,2.0,36-50,Low
11671.0,46.0,Female,73411.0,Hyderabad,Urban,Graduate,Online,25.0,3.0,300.0,6.0,36-50,Medium
11672.0,60.0,Female,140451.0,Chennai,Rural,Non-Graduate,Online,24.0,5.0,795.0,4.0,51-65,High
11673.0,20.0,Female,62186.0,Bhopal,Urban,Post-Graduate,Online,29.0,6.0,697.0,5.0,18-25,Low
11674.0,69.0,Female,142868.0,Chennai,Urban,Non-Graduate,Online,35.0,6.0,501.0,5.0,65+,High
11675.0,27.0,male,93111.0,Hyderabad,Urban,Post-Graduate,Online,52.0,2.0,315.0,3.0,26-35,Medium
11676.0,59.0,Male,127729.0,Chennai,Rural,Post-Graduate,Online,52.0,4.0,394.0,4.0,51-65,High
11677.0,31.0,M,124282.0,Kolkata,Urban,Post-Graduate,Online,49.0,2.0,692.0,3.0,26-35,High
11678.0,29.0,Female,132740.0,Pune,Urban,Non-Graduate,Online,29.0,3.0,886.0,0.0,26-35,High
11679.0,64.0,female,48093.0,Jaipur,Rural,Non-Graduate,Online,21.0,7.0,318.0,5.0,51-65,Low
11680.0,59.0,M,94625.0,Surat,Urban,Post-Graduate,Online,12.0,8.0,699.0,5.0,51-65,Medium
11681.0,47.0,Female,114990.0,Jaipur,Urban,Non-Graduate,Online,45.0,15.0,599.0,4.0,36-50,High
11682.0,49.0,Male,42474.0,Nagpur,Urban,Graduate,Online,48.0,1.0,480.0,7.0,36-50,Low
11683.0,49.0,F,28154.0,Hyderabad,Rural,Graduate,Online,51.0,8.0,774.0,3.0,36-50,Low
11684.0,59.0,Male,126487.0,Bangalore,Rural,Graduate,Online,7.0,15.0,886.0,0.0,51-65,High
11685.0,49.0,F,42064.0,Lucknow,Rural,Non-Graduate,Online,7.0,8.0,766.0,3.0,36-50,Low
11686.0,43.0,M,141199.0,Hyderabad,Urban,Non-Graduate,Offline,21.0,7.0,470.0,0.0,36-50,High
11687.0,68.0,Male,113422.0,Unknown,Rural,Graduate,Online,53.0,7.0,678.0,6.0,65+,High
11688.0,18.0,Male,49398.0,Indore,Urban,Non-Graduate,Online,17.0,3.0,310.0,5.0,,Low
11689.0,-5.0,female,121666.0,Unknown,Rural,Non-Graduate,Offline,47.0,9.0,440.0,8.0,,High
11690.0,59.0,M,145299.0,Patna,Urban,Non-Graduate,Online,4.0,15.0,508.0,5.0,51-65,High
11691.0,19.0,Male,63869.0,Hyderabad,Urban,Non-Graduate,Online,45.0,3.0,770.0,5.0,18-25,Medium
11692.0,34.0,F,29646.0,Bangalore,Urban,Non-Graduate,Online,49.0,7.0,609.0,2.0,26-35,Low
11693.0,47.0,Female,79671.0,Chennai,Urban,Non-Graduate,Online,33.0,8.0,733.0,5.0,36-50,Medium
11694.0,-5.0,Male,79707.0,Surat,Urban,Non-Graduate,Online,8.0,2.0,388.0,1.0,,Medium
11695.0,56.0,F,136700.0,Lucknow,Urban,Non-Graduate,Online,57.0,4.0,610.0,9.0,51-65,High
11696.0,24.0,Female,135788.0,Chennai,Urban,Non-Graduate,Online,18.0,4.0,415.0,2.0,18-25,High
11697.0,69.0,Male,45391.0,Pune,Rural,Non-Graduate,Online,16.0,7.0,594.0,3.0,65+,Low
11698.0,44.0,F,48822.0,Chennai,Urban,Post-Graduate,Offline,31.0,6.0,436.0,5.0,36-50,Low
11699.0,26.0,Female,134059.0,Lucknow,Rural,Non-Graduate,Online,48.0,5.0,533.0,9.0,26-35,High
11700.0,39.0,M,57872.0,Kolkata,Urban,Graduate,Offline,41.0,6.0,516.0,6.0,36-50,Low
11701.0,51.0,Female,107535.0,Unknown,Rural,Post-Graduate,Online,17.0,6.0,565.0,7.0,51-65,High
11702.0,63.0,Male,95048.0,Patna,Urban,Non-Graduate,Online,29.0,9.0,679.0,1.0,51-65,Medium
11703.0,66.0,female,49340.0,Pune,Urban,Graduate,Online,41.0,15.0,407.0,4.0,65+,Low
11704.0,18.0,F,101605.0,Surat,Urban,Graduate,Online,17.0,4.0,478.0,7.0,,Medium
11705.0,26.0,Female,134610.0,Jaipur,Urban,Non-Graduate,Online,26.0,15.0,814.0,5.0,26-35,High
11706.0,37.0,female,134559.0,Bhopal,Urban,Post-Graduate,Online,10.0,5.0,387.0,3.0,36-50,High
11707.0,43.0,Male,24502.0,Chennai,Urban,Non-Graduate,Online,15.0,2.0,805.0,1.0,36-50,Low
11708.0,36.0,F,145214.0,Bhopal,Urban,Post-Graduate,Online,31.0,2.0,820.0,9.0,36-50,High
11709.0,53.0,Male,117772.0,Bhopal,Urban,Post-Graduate,Online,40.0,9.0,588.0,6.0,51-65,High
11710.0,57.0,Female,68020.0,Kolkata,Urban,Graduate,Offline,49.0,4.0,313.0,5.0,51-65,Medium
11711.0,62.0,Female,109543.0,Nagpur,Urban,Non-Graduate,Online,8.0,5.0,379.0,3.0,51-65,High
11712.0,21.0,Female,40971.0,Chennai,Rural,Non-Graduate,Online,49.0,9.0,718.0,5.0,18-25,Low
11713.0,26.0,Female,78376.0,Hyderabad,Rural,Non-Graduate,Online,45.0,1.0,745.0,3.0,26-35,Medium
11714.0,58.0,Male,26037.0,Chennai,Urban,Graduate,Online,40.0,15.0,312.0,2.0,51-65,Low
11715.0,39.0,Male,70307.0,Chennai,Rural,Non-Graduate,Online,-10.0,15.0,567.0,7.0,36-50,Medium
11716.0,35.0,male,127596.0,Nagpur,Urban,Post-Graduate,Online,2.0,2.0,373.0,4.0,26-35,High
11717.0,29.0,Male,47361.0,Delhi,Rural,Post-Graduate,Online,53.0,7.0,821.0,4.0,26-35,Low
11718.0,59.0,Female,34466.0,Bangalore,Urban,Non-Graduate,Online,15.0,15.0,863.0,8.0,51-65,Low
11719.0,60.0,Male,119300.0,Nagpur,Rural,Post-Graduate,Online,55.0,7.0,549.0,5.0,51-65,High
11720.0,56.0,female,116119.0,Pune,Rural,Non-Graduate,Online,24.0,15.0,396.0,3.0,51-65,High
11721.0,26.0,female,29627.0,Bhopal,Urban,Non-Graduate,Online,28.0,1.0,468.0,9.0,26-35,Low
11722.0,23.0,Female,41593.0,Delhi,Urban,Non-Graduate,Online,6.0,8.0,769.0,7.0,18-25,Low
11723.0,36.0,female,71697.0,Nagpur,Urban,Graduate,Online,40.0,7.0,765.0,8.0,36-50,Medium
11724.0,65.0,Male,105620.0,Pune,Urban,Post-Graduate,Online,3.0,15.0,444.0,5.0,51-65,Medium
11725.0,64.0,M,43149.0,Indore,Urban,Graduate,Online,16.0,5.0,557.0,1.0,51-65,Low
11726.0,24.0,Male,123288.0,Chennai,Urban,Post-Graduate,Online,55.0,2.0,756.0,5.0,18-25,High
11727.0,33.0,Female,36737.0,Mumbai,Urban,Non-Graduate,Online,55.0,1.0,376.0,6.0,26-35,Low
11728.0,22.0,male,87854.0,Nagpur,Urban,Non-Graduate,Offline,2.0,2.0,377.0,8.0,18-25,Medium
11729.0,33.0,F,132007.0,Delhi,Rural,Non-Graduate,Online,10.0,7.0,826.0,5.0,26-35,High
11730.0,18.0,Female,65487.0,Lucknow,Urban,Post-Graduate,Online,-10.0,5.0,333.0,5.0,,Medium
11731.0,68.0,Female,45314.0,Chennai,Urban,Non-Graduate,Online,3.0,4.0,512.0,8.0,65+,Low
11732.0,54.0,female,55287.0,Bangalore,Urban,Graduate,Online,56.0,6.0,555.0,2.0,51-65,Low
11733.0,56.0,M,50451.0,Patna,Urban,Non-Graduate,Online,11.0,5.0,696.0,0.0,51-65,Low
11734.0,36.0,Female,90963.0,Nagpur,Urban,Non-Graduate,Online,47.0,15.0,306.0,8.0,36-50,Medium
11735.0,43.0,F,57371.0,Chennai,Urban,Non-Graduate,Online,25.0,8.0,590.0,7.0,36-50,Low
11736.0,54.0,M,44630.0,Jaipur,Rural,Non-Graduate,Online,2.0,7.0,670.0,7.0,51-65,Low
11737.0,34.0,Female,71236.0,Lucknow,Rural,Post-Graduate,Online,9.0,15.0,482.0,5.0,26-35,Medium
11738.0,43.0,female,53667.0,Jaipur,Urban,Non-Graduate,Online,-10.0,7.0,538.0,9.0,36-50,Low
11739.0,39.0,male,112214.0,Unknown,Rural,Post-Graduate,Online,19.0,15.0,533.0,5.0,36-50,High
11740.0,25.0,Female,45099.0,Jaipur,Urban,Non-Graduate,Offline,49.0,15.0,896.0,9.0,18-25,Low
11741.0,50.0,Female,117170.0,Unknown,Rural,Graduate,Online,59.0,9.0,660.0,2.0,36-50,High
11742.0,19.0,Female,102382.0,Jaipur,Urban,Post-Graduate,Offline,30.0,4.0,383.0,3.0,18-25,Medium
11743.0,47.0,Female,147672.0,Ahmedabad,Urban,Non-Graduate,Online,1.0,9.0,702.0,3.0,36-50,High
11744.0,64.0,M,103421.0,Patna,Urban,Non-Graduate,Online,23.0,3.0,448.0,9.0,51-65,Medium
11745.0,37.0,M,148748.0,Bhopal,Urban,Non-Graduate,Online,40.0,3.0,550.0,5.0,36-50,High
11746.0,35.0,Female,97604.0,Jaipur,Urban,Non-Graduate,Online,1.0,5.0,548.0,0.0,26-35,Medium
11747.0,60.0,Female,102635.0,Mumbai,Urban,Post-Graduate,Online,11.0,5.0,744.0,4.0,51-65,Medium
11748.0,27.0,Male,58098.0,Indore,Urban,Non-Graduate,Online,16.0,3.0,317.0,0.0,26-35,Low
11749.0,41.0,Female,47873.0,Ahmedabad,Urban,Non-Graduate,Online,29.0,9.0,530.0,5.0,36-50,Low
11750.0,-5.0,female,43558.0,Kolkata,Urban,Non-Graduate,Offline,55.0,1.0,330.0,0.0,,Low
11751.0,21.0,female,80123.0,Patna,Rural,Non-Graduate,Online,39.0,6.0,576.0,0.0,18-25,Medium
11752.0,54.0,male,50518.0,Chennai,Urban,Non-Graduate,Offline,47.0,7.0,603.0,2.0,51-65,Low
11753.0,21.0,Female,72763.0,Patna,Urban,Graduate,Online,7.0,1.0,635.0,7.0,18-25,Medium
11754.0,30.0,F,94716.0,Chennai,Urban,Non-Graduate,Online,38.0,5.0,340.0,1.0,26-35,Medium
11755.0,42.0,female,79172.0,Nagpur,Urban,Post-Graduate,Online,4.0,9.0,662.0,3.0,36-50,Medium
11756.0,30.0,female,102131.0,Pune,Urban,Non-Graduate,Online,36.0,6.0,306.0,5.0,26-35,Medium
11757.0,35.0,female,109276.0,Indore,Rural,Post-Graduate,Online,10.0,4.0,851.0,9.0,26-35,High
11758.0,41.0,Male,113258.0,Lucknow,Urban,Non-Graduate,Online,54.0,4.0,869.0,5.0,36-50,High
11759.0,19.0,F,135441.0,Jaipur,Rural,Non-Graduate,Offline,29.0,5.0,760.0,6.0,18-25,High
11760.0,65.0,Female,133777.0,Hyderabad,Urban,Non-Graduate,Online,56.0,5.0,812.0,8.0,51-65,High
11761.0,50.0,Female,23750.0,Surat,Urban,Non-Graduate,Online,24.0,6.0,748.0,5.0,36-50,Low
11762.0,36.0,Female,31881.0,Hyderabad,Urban,Post-Graduate,Online,30.0,3.0,772.0,7.0,36-50,Low
11763.0,26.0,Male,39606.0,Nagpur,Urban,Non-Graduate,Online,51.0,4.0,865.0,9.0,26-35,Low
11764.0,45.0,female,36819.0,Lucknow,Urban,Graduate,Online,10.0,5.0,308.0,6.0,36-50,Low
11765.0,52.0,Female,112013.0,Surat,Rural,Non-Graduate,Online,44.0,2.0,487.0,4.0,51-65,High
11766.0,56.0,F,48755.0,Chennai,Urban,Non-Graduate,Online,54.0,5.0,576.0,9.0,51-65,Low
