Customer_ID,Age,Gender,Income,City,Location,Education,Banking_Type,Transactions_Per_Month,Internet_Usage_Score,Credit_Score,Satisfaction_Score
11134,,male,106142,Chennai,,Non-Graduate,,53,4,311,2
11135,22,F,32664,Lucknow,urban,Graduate,Offline,28,4,459,9
11136,30,F,134008,,rural,Non-Graduate,,37,,870,4
11137,45,female,89856,Patna,urban,Post-Graduate,Online,42,,705,8
11138,60,M,88624,Bangalore,Rural,Non-Graduate,,30,1,387,
11139,42,,61456,Pune,rural,Post-Graduate,,18,5,617,3
11140,68,female,128512,Pune,urban,,Online,-10,4,355,7
11141,52,M,28664,Kolkata,rural,,,9,4,790,8
11142,64,M,128384,Indore,Rural,Graduate,,7,5,343,4
11143,56,M,72534,Bangalore,urban,Graduate,Online,36,9,824,9
11144,24,female,126229,Kolkata,rural,,Offline,53,8,752,
11145,55,Male,86696,Indore,Rural,,Online,,7,804,
11146,49,Male,30714,,,Post-Graduate,Online,15,15,759,0
11147,20,male,24312,Unknown,rural,,,27,3,795,9
11148,62,Male,126691,Jaipur,Rural,,Online,49,5,841,
11149,56,Male,136936,Patna,,Non-Graduate,Online,58,7,663,2
11150,54,M,40845,Nagpur,Rural,,Online,5,2,811,3
11151,200,M,104686,Nagpur,Urban,,,43,2,662,3
11152,67,F,70703,Kolkata,Rural,,,38,5,689,2
11153,39,M,55215,Bangalore,urban,Non-Graduate,,5,9,744,7
11154,25,female,107564,Pune,urban,Non-Graduate,,22,,501,7
11155,34,F,116845,Patna,urban,Post-Graduate,Offline,23,3,827,6
11156,69,,122613,,urban,Non-Graduate,Offline,13,1,752,5
11157,44,F,128884,Bangalore,Urban,Non-Graduate,,6,15,865,8
11158,50,Male,142184,Mumbai,Urban,Post-Graduate,Online,47,7,663,8
11159,63,M,145886,Bangalore,Urban,,Online,45,9,752,4
11160,34,Male,61078,,,,Offline,45,6,337,3
11161,59,M,56264,Mumbai,rural,Post-Graduate,Offline,42,6,831,1
11162,29,Male,54484,Unknown,urban,,,34,4,670,7
11163,65,,112995,Surat,rural,,Offline,2,8,883,6
11164,63,Male,106857,Kolkata,urban,,Online,9,2,777,3
11165,44,Male,137602,Bangalore,urban,Post-Graduate,,22,6,343,3
11166,65,female,134036,,urban,Post-Graduate,,26,,811,2
11167,25,,119976,Chennai,Urban,Graduate,,20,7,862,0
11168,40,male,62162,Unknown,,,,10,2,766,8
11169,59,,86991,Patna,urban,,,21,5,743,8
11170,66,Male,99567,Delhi,urban,Graduate,Online,-10,4,412,6
11171,46,Female,131536,Bhopal,urban,,,,1,364,8
11172,67,Female,108465,Hyderabad,Rural,,Online,11,6,644,8
11173,37,Female,117673,Jaipur,urban,,Offline,53,9,768,9
11174,33,female,134644,Ahmedabad,Urban,Non-Graduate,,40,5,363,9
11175,34,F,59794,Lucknow,Urban,,Online,21,4,1000,3
11176,33,Male,49237,Chennai,rural,,,18,2,857,0
11177,36,,133742,Mumbai,Urban,,,2,8,673,6
11178,-5,Female,85294,Ahmedabad,rural,Graduate,,53,9,885,7
11179,-5,female,122282,Chennai,,,Online,36,6,722,7
11180,25,F,88007,Indore,Rural,Non-Graduate,Online,29,6,575,2
11181,55,Female,126613,Nagpur,Urban,Non-Graduate,Online,50,6,849,5
11182,55,M,20367,Delhi,urban,,Online,22,2,413,4
11183,,male,33417,Nagpur,,,,16,5,522,3
11184,46,Male,72328,Kolkata,urban,Graduate,Online,24,7,845,0
11185,58,male,88910,,rural,,Online,2,8,374,9
11186,53,male,26773,Bhopal,rural,,Offline,31,8,582,7
11187,43,M,34205,Bhopal,Rural,Non-Graduate,Offline,26,5,796,1
11188,48,M,122116,Ahmedabad,,Post-Graduate,,7,5,745,2
11189,61,M,75443,Kolkata,rural,Graduate,Online,36,6,866,6
11190,29,F,107905,Delhi,urban,,Offline,37,4,886,3
11191,200,Female,104117,Patna,Urban,Non-Graduate,Online,18,8,813,9
11192,34,,74063,Jaipur,Urban,,,27,7,473,8
11193,32,Male,149279,Nagpur,,,Online,30,2,532,5
11194,26,M,145009,Nagpur,,,,10,6,482,6
11195,56,female,67119,Mumbai,rural,Graduate,Online,41,6,404,0
11196,59,Male,53668,Bangalore,Urban,Post-Graduate,,31,4,580,7
11197,65,,102112,Mumbai,Rural,Post-Graduate,Online,16,6,483,9
11198,29,Male,22770,Patna,Rural,,Online,19,,506,5
11199,49,Male,82537,Nagpur,Rural,Graduate,Online,58,9,493,7
11200,42,M,64308,Patna,Rural,Post-Graduate,,49,,321,0
11201,56,M,57948,Unknown,rural,Non-Graduate,,36,9,553,2
11202,35,Female,133612,,urban,,Online,33,1,373,5
11203,32,,70102,Mumbai,Rural,,,-10,15,843,0
11204,49,M,124983,Nagpur,rural,Non-Graduate,Offline,6,7,358,6
11205,23,M,23606,Hyderabad,Rural,,Online,16,4,888,0
11206,61,Male,100214,Delhi,Rural,Graduate,Online,45,2,783,4
11207,60,Female,149418,Pune,urban,,Offline,4,8,685,5
11208,69,male,139726,,Rural,Post-Graduate,Online,,,789,2
11209,52,M,53025,Pune,rural,Graduate,Online,52,3,882,6
11210,51,female,70373,Lucknow,rural,,,9,2,331,7
11211,55,M,34388,,Urban,Non-Graduate,Online,25,9,655,2
11212,-5,male,102570,Ahmedabad,,Graduate,Online,23,5,712,3
11213,,Male,128814,Chennai,Rural,Graduate,Online,4,8,594,9
11214,22,,50920,Lucknow,Rural,,Online,57,8,469,5
11215,35,Female,147371,Ahmedabad,rural,,Online,5,15,758,
11216,33,Male,55193,Patna,Rural,Graduate,,26,4,887,8
11217,25,,148890,Nagpur,rural,,Online,27,15,419,
11218,42,F,35011,Pune,Urban,,Online,4,3,863,5
11219,49,M,117883,Indore,Rural,Post-Graduate,Offline,21,15,783,9
11220,43,,51254,Mumbai,Urban,Graduate,Online,25,6,838,4
11221,69,female,78266,Hyderabad,Urban,,Online,11,7,774,4
11222,39,,137847,Patna,,Non-Graduate,,31,7,556,5
11223,48,F,118701,Kolkata,rural,Graduate,,,5,359,7
11224,60,M,139989,Kolkata,Urban,,Online,17,7,307,2
11225,27,F,31106,Chennai,rural,,Online,7,2,687,1
11226,-5,male,41786,Pune,,Non-Graduate,,41,9,394,2
11227,29,M,76852,Bhopal,rural,Post-Graduate,,27,3,553,3
11228,,female,36944,Unknown,,,,49,1,740,5
11229,45,M,93917,Nagpur,Rural,,,51,3,631,
11230,23,F,61164,,,Non-Graduate,,13,5,380,3
11231,37,Female,96743,Mumbai,,Non-Graduate,Online,55,1,525,7
11232,22,F,48715,Lucknow,,Post-Graduate,Online,31,6,897,8
11233,40,M,74251,Nagpur,urban,,Online,4,1,731,1
11234,26,M,88907,Patna,Urban,,Offline,9,,695,6
11235,46,,84506,Patna,rural,Graduate,,58,6,596,1
11236,33,Female,116895,Jaipur,rural,Non-Graduate,,43,,517,3
11237,,Male,55809,,urban,,,45,1,717,3
11238,63,Female,26844,Surat,Rural,Graduate,Offline,30,8,504,3
11239,39,Male,128201,Jaipur,Urban,,Offline,24,2,622,7
11240,25,female,107318,Unknown,Urban,,,48,2,358,2
11241,37,M,69864,Hyderabad,Urban,Non-Graduate,,42,2,488,
11242,68,,121760,Bhopal,Urban,Non-Graduate,Online,4,1,593,
11243,31,male,96412,Ahmedabad,urban,,Online,-10,2,795,4
11244,56,male,108867,Indore,rural,,Online,3,8,614,6
11245,54,F,57174,Ahmedabad,Rural,Post-Graduate,Offline,53,8,355,7
11246,67,Female,65933,Kolkata,Rural,Graduate,,55,6,782,5
11247,51,Female,130095,Hyderabad,Rural,,Offline,54,4,547,2
11248,28,male,33144,Pune,urban,,,39,,714,1
11249,,Male,145201,Chennai,urban,Post-Graduate,Online,29,4,656,8
11250,57,Female,27649,Chennai,,,Offline,21,8,782,4
11251,50,Male,56645,Hyderabad,urban,,,12,8,305,5
11252,48,Male,72674,Surat,Urban,Post-Graduate,,18,8,848,4
11253,,Male,123955,Bangalore,rural,,,5,,792,
11254,61,Male,32818,Lucknow,Rural,Non-Graduate,Online,23,4,865,6
11255,51,,56880,Chennai,urban,Non-Graduate,Online,17,2,471,4
11256,67,F,80109,Unknown,rural,,,-10,3,876,3
11257,24,F,117309,Lucknow,Urban,Graduate,Offline,37,3,565,4
11258,66,,57333,Jaipur,urban,,Online,52,6,675,0
11259,,male,74058,,urban,Graduate,,,1,403,7
11260,40,F,74575,Hyderabad,rural,,Online,31,1,368,
11261,63,female,45130,Indore,Urban,,Offline,12,3,488,1
11262,-5,,46716,Bhopal,urban,Non-Graduate,,55,3,637,3
11263,24,Female,123281,Lucknow,rural,Non-Graduate,Offline,48,2,586,3
11264,,female,51297,Kolkata,Urban,Graduate,Online,48,4,587,9
11265,42,,39062,Kolkata,urban,,,22,5,448,6
11266,20,F,49492,Unknown,urban,,,39,15,820,
11267,55,Female,127079,Bangalore,Rural,Post-Graduate,Online,52,3,386,1
11268,37,Female,106861,Bhopal,,Post-Graduate,Online,45,7,386,0
11269,51,Male,76481,Surat,Urban,Post-Graduate,,5,,674,2
11270,66,male,95724,Delhi,rural,,,56,,570,7
11271,61,Male,86377,Jaipur,Rural,Post-Graduate,Online,51,5,607,2
11272,61,,30567,Lucknow,urban,Graduate,Online,20,4,538,9
11273,47,Male,56806,Chennai,rural,Non-Graduate,Offline,59,2,660,2
11274,34,female,120108,,Rural,Post-Graduate,Offline,16,9,337,4
11275,27,F,94457,Nagpur,Rural,Non-Graduate,,10,3,507,2
11276,52,female,89885,Mumbai,,Graduate,,12,9,837,8
11277,37,F,95191,Patna,Rural,,Online,6,1,741,0
11278,35,female,67674,Lucknow,Urban,,Offline,23,15,600,1
11279,62,Female,100415,Bhopal,,,Online,58,3,590,4
11280,61,F,90482,,,Non-Graduate,Online,25,,344,8
11281,44,F,63127,Delhi,urban,,,-10,15,527,2
11282,66,female,43502,Bangalore,urban,Post-Graduate,Online,21,4,750,4
11283,53,M,115029,Pune,Urban,,,19,3,667,1
11284,40,Female,92193,Nagpur,rural,Graduate,,53,6,562,3
11285,49,,134293,Unknown,Urban,,Offline,34,7,482,9
11286,27,Female,70724,Mumbai,,Post-Graduate,,-10,9,440,5
11287,28,,98802,Delhi,urban,Post-Graduate,Online,40,9,876,0
11288,55,M,26240,Ahmedabad,Urban,Graduate,Offline,20,7,689,6
11289,23,female,106886,Unknown,urban,Non-Graduate,Online,41,,883,5
11290,58,female,127889,,Urban,,,3,7,647,1
11291,64,Female,68544,Lucknow,Urban,Graduate,Offline,7,,379,4
11292,51,female,36640,Bangalore,Rural,,Online,3,15,322,4
11293,53,male,52895,Lucknow,Urban,Graduate,Online,43,3,617,5
11294,54,male,127878,Patna,urban,Graduate,Offline,44,8,882,0
11295,34,,115387,Lucknow,Urban,,Online,45,2,794,3
11296,57,M,31920,Indore,rural,,,4,15,510,4
11297,57,F,99928,Kolkata,Rural,,,34,4,632,4
11298,,male,100453,Delhi,Urban,Graduate,,6,3,512,0
11299,29,,50643,Unknown,rural,,Offline,21,9,426,3
11300,38,female,49227,Indore,urban,Graduate,,44,6,499,8
11301,57,M,43251,,rural,,Online,42,7,844,7
11302,36,,44238,Bangalore,Rural,,Offline,58,6,826,6
11303,20,,80044,Bhopal,urban,Non-Graduate,Online,52,8,868,6
11304,35,male,47723,Delhi,Urban,,Offline,4,1,543,7
11305,,Male,54973,Mumbai,Urban,Post-Graduate,Online,49,7,306,2
11306,68,M,114292,Jaipur,rural,Non-Graduate,Online,12,6,363,0
11307,36,Female,28513,Pune,Urban,Post-Graduate,Offline,51,1,877,
11308,64,,63316,Jaipur,urban,Non-Graduate,,21,1,863,
11309,23,male,50225,Kolkata,urban,,Online,47,1,869,0
11310,33,Female,24379,Hyderabad,Urban,,Offline,34,6,703,3
11311,25,M,126371,,rural,,Online,7,3,418,8
11312,65,male,31305,Chennai,Urban,Graduate,Online,51,6,834,3
11313,35,Female,51722,Unknown,,Post-Graduate,,59,9,506,3
11314,69,F,144797,Delhi,Urban,Non-Graduate,Offline,40,4,690,5
11315,65,,97684,Indore,Rural,,,50,1,814,8
11316,60,F,75429,Ahmedabad,Urban,Post-Graduate,Online,46,15,899,9
11317,56,Male,98437,,,,Online,40,2,896,5
11318,66,female,96424,Ahmedabad,Rural,Post-Graduate,,21,5,393,6
11319,66,M,115635,Bangalore,rural,,Online,25,7,741,3
11320,29,female,62476,Pune,Rural,Graduate,Online,57,5,892,
11321,62,female,64253,Indore,urban,Post-Graduate,,6,6,838,0
11322,27,Female,40708,Bangalore,,,Online,27,1,407,3
11323,24,Male,132421,Bangalore,urban,,,35,5,873,2
11324,63,M,84963,Mumbai,urban,Non-Graduate,Online,44,6,555,2
11325,200,F,47621,Patna,Rural,Non-Graduate,Online,1,1,825,6
11326,18,female,50001,Lucknow,Rural,,,17,2,484,1
11327,66,Female,118107,Chennai,urban,Non-Graduate,,5,6,664,8
11328,53,female,34220,Indore,rural,,,44,7,418,9
11329,38,male,110230,Pune,Urban,Graduate,Online,58,2,667,2
11330,54,F,85122,Indore,Urban,,Offline,32,1,554,
11331,69,female,101757,Chennai,,Graduate,,18,6,372,6
11332,41,male,125385,Bhopal,Rural,Graduate,,45,15,665,6
11333,200,male,87907,Unknown,Urban,,Online,58,,457,7
11334,42,Female,57784,Bangalore,rural,Post-Graduate,Offline,41,15,380,7
11335,24,Female,59070,Patna,,,Offline,35,5,353,3
11336,59,male,59150,Hyderabad,Rural,,,36,3,523,1
11337,34,Male,141227,Jaipur,Urban,,,42,15,638,8
11338,46,female,130911,,urban,Graduate,Online,10,9,356,7
11339,47,male,81262,Bhopal,rural,Graduate,,2,1,303,3
11340,24,male,129756,Kolkata,rural,Post-Graduate,,18,9,337,7
11341,50,Female,108372,Bhopal,Rural,Graduate,,35,1,613,
11342,24,female,75544,Pune,rural,,,43,7,330,7
11343,41,M,47161,Nagpur,Rural,,Online,22,1,704,5
11344,28,F,41180,Delhi,rural,Post-Graduate,Online,55,6,882,9
11345,26,Female,101401,Indore,Urban,,,5,15,622,1
11346,29,female,38825,Ahmedabad,Rural,,Online,47,9,325,2
11347,52,female,112811,Chennai,rural,,Offline,24,7,327,9
11348,21,,21017,Surat,Urban,Non-Graduate,Online,32,15,663,2
11349,53,Male,40885,Kolkata,Urban,Non-Graduate,Online,49,15,894,9
11350,45,F,121351,Bhopal,Urban,,Online,34,6,440,8
11351,30,Female,66260,,Rural,Post-Graduate,Online,37,5,492,2
11352,40,Female,30260,Hyderabad,Rural,,,49,3,530,0
11353,36,M,74946,Lucknow,rural,,Online,11,15,849,2
11354,59,,66662,Mumbai,urban,,Online,10,2,768,5
11355,54,,97393,Hyderabad,urban,Post-Graduate,,23,2,371,1
11356,56,Male,57018,Patna,,Graduate,Online,51,9,837,4
11357,41,,75099,Chennai,urban,Post-Graduate,Offline,38,3,874,8
11358,33,Male,82306,Nagpur,urban,Graduate,Offline,10,7,391,3
11359,50,female,49230,Surat,rural,,Online,43,4,508,1
11360,29,female,44769,Bangalore,Rural,Non-Graduate,Online,7,7,360,
11361,51,Female,125695,Chennai,urban,Non-Graduate,,48,6,320,5
11362,24,M,55214,Delhi,,,Online,53,15,391,3
11363,28,Female,52492,Jaipur,rural,Post-Graduate,,13,,844,8
11364,48,,83767,Patna,Urban,Post-Graduate,Online,23,15,522,3
11365,46,male,109043,Unknown,Urban,Graduate,,11,4,823,1
11366,30,female,82473,Bhopal,,,Online,35,3,614,7
11367,48,male,136087,Hyderabad,Rural,Post-Graduate,,8,15,345,4
11368,19,,129015,Kolkata,Urban,,Online,23,4,780,1
11369,56,M,108215,Bhopal,Rural,Graduate,,36,2,393,0
11370,32,Female,130423,Indore,urban,,,7,15,561,6
11371,28,female,23687,Kolkata,urban,,Offline,10,2,584,5
11372,51,M,69135,Lucknow,urban,Non-Graduate,Offline,12,4,480,3
11373,56,Female,84635,Jaipur,Urban,,Online,31,15,544,8
11374,21,Female,93400,Delhi,Urban,Post-Graduate,Online,11,3,865,
11375,28,male,91663,Ahmedabad,Rural,Graduate,,37,5,462,4
11376,46,F,115009,Lucknow,Rural,Graduate,Offline,26,1,837,7
11377,19,,69704,Surat,,Non-Graduate,Offline,5,7,578,6
11378,33,Male,140231,,urban,,Online,51,4,720,9
11379,56,female,33834,Delhi,rural,Non-Graduate,,47,6,450,7
11380,30,Male,28921,Jaipur,rural,,Online,7,2,593,9
11381,54,M,137248,Surat,urban,Non-Graduate,Online,36,4,606,7
11382,34,Male,48573,Nagpur,,Non-Graduate,,7,5,662,2
11383,38,male,57876,Pune,Rural,Graduate,Online,39,6,533,3
11384,61,F,24266,Nagpur,Urban,,Online,42,1,829,8
11385,36,female,57713,Pune,,Non-Graduate,Online,36,4,861,8
11386,24,,28985,Hyderabad,,Post-Graduate,,50,2,521,2
11387,55,Female,42068,Chennai,urban,Graduate,Online,54,,382,9
11388,25,Female,110236,Indore,Rural,Graduate,,6,1,363,7
11389,30,,28366,Bhopal,rural,Graduate,Online,21,15,726,3
11390,54,male,120855,Jaipur,rural,Graduate,,1,15,300,6
11391,19,female,89384,Unknown,rural,Non-Graduate,Online,2,9,472,7
11392,58,Male,50472,,,Non-Graduate,,55,1,751,0
11393,28,,23456,Bangalore,Urban,Graduate,Online,3,2,892,4
11394,41,Female,104678,Patna,Rural,Non-Graduate,,39,9,464,4
11395,23,Male,32031,Chennai,Urban,Non-Graduate,Online,34,8,881,1
11396,43,male,105675,Surat,rural,,,14,,403,8
11397,24,Female,40026,Mumbai,Urban,Post-Graduate,Offline,59,,796,4
11398,56,M,60887,Hyderabad,,,Offline,57,,788,7
11399,36,F,48777,Unknown,urban,,,25,4,420,7
11400,23,Male,62930,Indore,Urban,,,37,2,593,1
11401,60,,21660,Indore,Urban,Post-Graduate,Online,37,8,577,5
11402,46,female,47151,Pune,Urban,Post-Graduate,Online,16,3,512,2
11403,60,Male,44613,Hyderabad,rural,,,15,,769,7
11404,56,Male,114602,Delhi,Urban,,,48,1,414,3
11405,19,Male,85266,Mumbai,Rural,,Offline,24,2,462,1
11406,36,,98744,Lucknow,,Graduate,,41,4,648,0
11407,21,male,129020,,Rural,Post-Graduate,,8,1,489,2
11408,23,male,74738,Kolkata,Rural,Graduate,,58,6,572,0
11409,66,female,65777,Kolkata,rural,,Offline,54,4,363,4
11410,54,male,105496,Patna,Urban,Non-Graduate,Online,2,15,807,1
11411,45,,50702,Mumbai,,Non-Graduate,Offline,-10,6,834,7
11412,47,female,108378,Mumbai,,Graduate,,42,5,885,
11413,24,female,144188,Patna,,,Online,26,15,710,7
11414,26,male,97263,Mumbai,Urban,Post-Graduate,,18,4,703,8
11415,42,Female,140813,Chennai,,Graduate,Online,18,7,465,
11416,50,male,148679,Lucknow,,,,19,7,613,2
11417,18,Female,132225,Mumbai,urban,,Offline,37,4,753,9
11418,68,M,117925,Ahmedabad,urban,,Online,33,4,737,8
11419,23,male,148428,Delhi,,,Online,32,4,517,2
11420,35,M,81804,Bangalore,Rural,Graduate,,25,8,493,4
11421,27,male,112340,Bangalore,Urban,Non-Graduate,,27,15,427,5
11422,45,M,33021,Unknown,Rural,Post-Graduate,Online,21,5,751,
11423,28,F,137611,Pune,Rural,Graduate,Online,23,5,393,0
11424,50,M,64001,Jaipur,Urban,Non-Graduate,Online,11,9,745,
11425,18,Female,39092,Delhi,Urban,,Offline,21,,817,3
11426,30,Male,48915,Delhi,rural,Post-Graduate,Online,43,6,748,4
11427,54,female,130904,,rural,,Online,31,4,405,6
11428,37,M,73323,Kolkata,rural,Graduate,,58,7,386,7
11429,18,Male,146832,Hyderabad,,,Online,35,8,548,4
11430,69,,96037,Ahmedabad,,Post-Graduate,Online,35,7,515,9
11431,20,F,126726,Mumbai,,Graduate,Online,16,6,568,0
11432,35,F,71902,Lucknow,rural,Graduate,Online,52,2,752,8
11433,58,,35739,Patna,Urban,,Online,47,5,702,
11434,31,,129189,Nagpur,,,,31,6,765,7
11435,48,,93012,Mumbai,Urban,Non-Graduate,,13,15,375,0
11436,44,Female,93467,Unknown,rural,,,42,2,409,3
11437,34,,33699,Surat,Urban,,Online,19,9,758,1
11438,200,Female,22804,Unknown,,Non-Graduate,,10,,816,0
11439,63,M,68904,Bhopal,Urban,,,48,4,422,9
11440,46,male,74596,Bhopal,rural,Graduate,Offline,38,5,755,7
11441,53,,69993,Ahmedabad,,,Online,5,5,586,9
11442,54,,84366,Kolkata,,Post-Graduate,,47,7,858,6
11443,43,F,58343,Patna,rural,Non-Graduate,Online,49,9,739,9
11444,,Male,31775,Jaipur,Rural,Graduate,,4,9,825,2
11445,34,male,142198,Chennai,urban,,Offline,40,6,322,0
11446,39,F,147491,Kolkata,rural,Post-Graduate,,12,9,626,4
11447,42,M,128985,Unknown,Urban,Non-Graduate,Online,45,4,320,0
11448,19,,83012,Nagpur,Rural,Non-Graduate,Online,,5,751,8
11449,200,F,67686,Pune,rural,Non-Graduate,,41,5,404,7
11450,39,Female,75557,,urban,Graduate,,26,5,374,1
11451,22,Male,84236,,,,Offline,47,1,323,0
11452,21,Male,65874,Bangalore,urban,Graduate,Online,43,7,436,4
11453,53,Female,138222,Patna,urban,,Online,15,6,764,6
11454,23,,51586,Jaipur,rural,,Offline,32,3,448,4
11455,69,,77009,Nagpur,,,,29,8,778,6
11456,38,male,20607,,,,Online,54,6,380,1
11457,30,Female,117165,,urban,Non-Graduate,Online,30,15,704,9
11458,,,142082,Hyderabad,rural,Graduate,,29,9,471,3
11459,54,Male,57386,Delhi,,,Online,,7,680,5
11460,200,,99625,Chennai,,Non-Graduate,Online,27,8,847,3
11461,42,M,82652,Patna,Urban,Non-Graduate,Online,15,9,525,8
11462,43,,133872,Nagpur,urban,,,36,6,591,5
11463,200,male,115244,Lucknow,Rural,,Online,28,8,454,7
11464,56,female,73112,Lucknow,urban,,Online,16,2,803,0
11465,37,F,57025,Hyderabad,rural,Graduate,,10,1,620,3
11466,50,female,134235,Surat,,Post-Graduate,Online,34,9,508,3
11467,31,M,140300,Pune,,,,12,,343,0
11468,-5,female,134098,Chennai,Urban,Non-Graduate,,25,6,500,2
11469,53,,83492,Bhopal,,,Offline,8,,509,
11470,34,male,30223,Pune,,Post-Graduate,Offline,53,,649,5
11471,38,Male,134889,Chennai,Rural,,,56,3,803,6
11472,63,Male,42943,Nagpur,urban,Post-Graduate,Online,54,3,533,2
11473,33,M,107051,Surat,,,Offline,49,8,795,2
11474,63,female,115155,Bangalore,rural,,,32,3,363,6
11475,33,male,82860,Unknown,Rural,,Offline,24,,655,4
11476,-5,F,119668,Lucknow,Rural,Post-Graduate,Online,5,15,538,4
11477,37,,86287,Surat,Urban,Graduate,,19,6,305,5
11478,46,female,131541,Surat,rural,Non-Graduate,,11,6,408,8
11479,45,female,133012,Kolkata,Rural,Post-Graduate,Offline,17,5,749,4
11480,25,F,125849,Kolkata,urban,,Online,28,7,706,0
11481,41,Female,90880,Indore,rural,Post-Graduate,Offline,24,15,559,6
11482,20,,53973,Unknown,urban,Post-Graduate,Online,38,4,789,9
11483,42,M,95048,Lucknow,Urban,,Online,12,15,894,0
11484,36,,56655,Nagpur,Urban,,Online,31,15,802,1
11485,50,male,119634,Bhopal,,Graduate,Online,7,,318,6
11486,19,M,94158,,urban,Graduate,,48,6,882,3
11487,32,F,84177,,urban,Graduate,,3,1,541,0
11488,39,male,79509,Mumbai,Urban,,,12,3,624,6
11489,27,Male,142207,Chennai,urban,,Offline,26,7,403,6
11490,35,Male,122987,Nagpur,rural,Graduate,,40,15,434,3
11491,39,,80461,Surat,,Non-Graduate,,3,9,671,4
11492,63,male,38658,Lucknow,,,Offline,47,1,305,6
11493,66,M,142211,Lucknow,rural,Graduate,,53,4,791,5
11494,44,M,56133,Kolkata,Rural,Non-Graduate,,38,7,722,4
11495,30,Male,103183,Kolkata,urban,,Online,29,,306,0
11496,50,Male,145275,Surat,Rural,Non-Graduate,,40,9,731,3
11497,22,F,40620,Nagpur,Rural,Graduate,Offline,44,8,774,2
11498,43,male,57067,Jaipur,urban,Post-Graduate,,45,2,844,8
11499,30,M,89269,Nagpur,Urban,Post-Graduate,,21,2,878,9
11500,44,F,49675,Jaipur,urban,Non-Graduate,,49,9,485,0
11501,31,M,87201,Kolkata,Urban,,Offline,49,2,722,4
11502,41,Male,20860,Indore,rural,,Online,29,,875,4
11503,20,male,135532,Ahmedabad,Urban,Post-Graduate,Online,59,7,815,5
11504,64,Female,47618,Jaipur,Rural,,,54,,807,4
11505,68,male,47916,Chennai,Rural,,Online,29,15,368,
11506,66,female,149336,Kolkata,Rural,Post-Graduate,,46,9,728,8
11507,47,Female,97217,Surat,Urban,,Online,26,8,755,0
11508,52,,144818,Indore,Rural,Graduate,,16,15,459,0
11509,65,,102056,Kolkata,,,Online,11,15,635,2
11510,31,F,107667,Chennai,urban,Graduate,,38,5,697,5
11511,29,Female,42878,Hyderabad,Rural,,,26,2,731,
11512,45,Female,96960,Surat,Urban,,Offline,30,6,369,
11513,61,F,58554,Bangalore,Rural,Non-Graduate,Online,42,7,427,8
11514,46,male,46796,,Urban,Non-Graduate,,39,,698,4
11515,60,F,29345,Nagpur,urban,Post-Graduate,Online,23,7,310,1
11516,34,female,81518,Mumbai,Urban,Graduate,,,5,1000,5
11517,57,Male,143858,Indore,urban,Graduate,Online,9,,896,5
11518,66,,143448,Patna,Rural,,Offline,28,9,572,9
11519,38,Male,113022,Bangalore,,Non-Graduate,,22,6,714,3
11520,40,,42584,Patna,Rural,,Online,42,,813,3
11521,37,Female,112522,Unknown,urban,,,28,9,834,4
11522,28,F,31598,Jaipur,rural,Graduate,Offline,12,8,848,5
11523,51,F,93861,Delhi,rural,Graduate,Online,19,,517,9
11524,27,F,38445,Pune,rural,,,44,9,518,4
11525,27,female,122682,Delhi,Rural,,Online,19,1,824,9
11526,60,female,63813,Mumbai,Urban,,Online,47,15,670,7
11527,23,male,23730,Bangalore,,Graduate,Offline,20,2,771,5
11528,53,M,31684,,,,,38,8,851,2
11529,41,,77470,Kolkata,Rural,Graduate,,47,6,828,
11530,29,M,124426,Lucknow,urban,,Offline,20,1,594,
11531,60,M,54563,Jaipur,Rural,Non-Graduate,Offline,48,15,399,6
11532,200,,30041,Unknown,rural,,,2,,527,7
11533,40,male,73465,Nagpur,urban,Post-Graduate,Online,23,1,624,0
11534,44,F,93723,,,Graduate,,18,15,866,4
11535,62,M,81320,,Rural,,,21,1,557,7
11536,54,F,123144,Jaipur,Urban,,,31,3,678,3
11537,23,Female,52624,Chennai,Urban,,Online,5,9,417,6
11538,18,M,96455,Pune,,,,8,6,457,8
11539,23,Female,23726,Chennai,urban,Graduate,,43,2,597,1
11540,67,male,146440,,rural,Non-Graduate,,15,8,473,6
11541,39,Male,117252,Chennai,Urban,,,58,15,634,9
11542,58,female,118563,Patna,Urban,Graduate,Online,37,,446,7
11543,41,,70393,Delhi,Rural,,Online,14,3,868,5
11544,42,male,21843,Bhopal,,,,28,1,875,7
11545,32,male,74929,Kolkata,Urban,Post-Graduate,Offline,10,,818,6
11546,43,male,78856,Chennai,Rural,Post-Graduate,,6,6,545,0
11547,25,M,85460,,urban,Non-Graduate,Online,46,4,463,9
11548,68,Female,33754,Pune,Urban,,Online,20,6,313,6
11549,41,female,147074,Chennai,,Graduate,Offline,4,8,899,6
11550,65,M,48853,Jaipur,Rural,,Online,46,4,886,8
11551,55,Male,79560,,urban,Graduate,Offline,3,4,466,3
11552,23,,87816,Unknown,Rural,Post-Graduate,,31,15,838,3
11553,,,111067,Kolkata,rural,,Offline,50,6,541,8
11554,52,female,115324,Pune,,Graduate,Online,20,2,755,8
11555,59,,93332,Mumbai,,,Offline,43,3,458,6
11556,18,,24567,Patna,Urban,,Online,25,2,615,2
11557,63,male,115747,Mumbai,Rural,,Online,25,9,435,7
11558,53,F,94836,Indore,urban,,,12,4,726,8
